"","MISSION_DATE","TGT_LATITUDE_WGS84","TGT_LONGITUDE_WGS84","CALCULATED_BOMBLOAD_LBS"
"4777","12/17/51",39.43032,127.24556,1000
"4778","12/17/51",39.27773,127.28415,1000
"4779","12/17/51",38.49178,125.76327,1500
"4780","12/17/51",38.74753,125.61204,1500
"4781","12/17/51",39.14489,127.44938,2000
"4782","12/17/51",38.03373,125.70039,3000
"4783","12/17/51",38.72496,125.40419,3000
"4786","12/18/51",38.17942,127.3559,5000
"4787","12/18/51",38.76148,127.11245,5000
"4788","12/18/51",38.43961,128.07186,5000
"4789","12/18/51",38.43961,128.07186,5500
"4790","12/18/51",38.43961,128.07186,6500
"4792","12/18/51",39.83153,127.59765,18000
"4794","12/18/51",39.26641,126.22972,19500
"4795","12/18/51",39.43283,125.96273,129000
"4796","12/18/51",39.74562,126.30397,1000
"4797","12/18/51",40.15933,126.27592,1000
"4798","12/18/51",39.68072,125.36706,1000
"4799","12/18/51",39.69556,125.90398,1000
"4800","12/18/51",39.19314,125.42007,1000
"4801","12/18/51",39.19631,125.68648,1000
"4802","12/18/51",39.40492,125.6248,1500
"4803","12/18/51",39.69272,125.21587,1500
"4804","12/18/51",39.59473,125.59702,1500
"4805","12/18/51",39.41572,125.92717,1500
"4806","12/18/51",39.01467,125.74888,4000
"4809","12/19/51",39.68371,125.21558,19000
"4813","12/19/51",35.5984,126.62669,19500
"4814","12/19/51",39.68371,125.21558,169000
"4819","12/19/51",38.96518,127.48793,1000
"4820","12/19/51",39.0467,127.52086,1000
"4821","12/19/51",38.74753,125.61204,1000
"4822","12/19/51",39.1618,127.36799,1000
"4823","12/19/51",38.78039,126.66301,1000
"4824","12/19/51",38.2442,125.10262,1000
"4825","12/19/51",38.49178,125.76327,1500
"4826","12/19/51",39.14489,127.44938,2000
"4827","12/19/51",38.72496,125.40419,3000
"4828","12/19/51",38.03373,125.70039,3000
"4832","12/20/51",38.14367,126.8204,500
"4833","12/20/51",38.67076,127.73553,1500
"4834","12/20/51",38.67989,127.74687,2000
"4835","12/20/51",38.58271,127.94373,2000
"4836","12/20/51",38.14324,126.79759,4500
"4841","12/20/51",38.16147,126.80846,5000
"4842","12/20/51",39.52375,125.54784,8000
"4843","12/20/51",38.17005,126.78537,9500
"4844","12/20/51",39.52375,125.54784,14000
"4845","12/20/51",38.67989,127.74687,18000
"4846","12/20/51",38.67076,127.73553,18000
"4847","12/20/51",38.58271,127.94373,18000
"4848","12/20/51",38.41999,127.88883,20000
"4850","12/20/51",39.52375,125.54784,72000
"4851","12/20/51",39.52375,125.54784,130000
"4852","12/20/51",41.71175,129.68517,1000
"4853","12/20/51",41.57712,129.59978,1000
"4854","12/20/51",40.96568,129.33276,1000
"4855","12/20/51",40.41765,126.54837,1000
"4856","12/20/51",40.12701,128.44837,1000
"4857","12/20/51",40.24344,128.3181,1000
"4858","12/20/51",40.65969,129.20111,2000
"4859","12/20/51",41.78294,129.8183,2500
"4860","12/20/51",39.89386,127.5379,2500
"4861","12/20/51",39.83153,127.59765,3000
"4866","12/21/51",38.47479,127.96824,2900
"4867","12/21/51",38.39317,127.91214,2900
"4868","12/21/51",39.87494,126.06508,7200
"4869","12/21/51",38.47479,127.96824,11500
"4870","12/21/51",38.39317,127.91214,11500
"4871","12/21/51",39.92725,125.20002,18600
"4872","12/21/51",39.92725,125.20002,74300
"4873","12/21/51",38.03387,126.73252,4000
"4874","12/21/51",38.02508,126.74418,4000
"4875","12/21/51",38.4933,128.02531,4000
"4876","12/21/51",38.18912,126.84188,5000
"4877","12/21/51",38.54707,127.99016,5000
"4878","12/21/51",38.52052,128.04788,5000
"4879","12/21/51",38.41275,128.09511,5000
"4880","12/21/51",38.30156,127.09013,6000
"4882","12/21/51",39.72126,125.57843,1000
"4883","12/21/51",39.69556,125.90398,1000
"4884","12/21/51",39.79716,124.91556,1500
"4885","12/21/51",39.69272,125.21587,1500
"4886","12/21/51",39.58573,125.59668,1500
"4887","12/21/51",40.95918,126.59972,2000
"4892","12/22/51",39.69585,125.89233,1500
"4893","12/22/51",39.69585,125.89233,1500
"4894","12/22/51",39.69585,125.89233,1500
"4895","12/22/51",39.69585,125.89233,1500
"4896","12/22/51",39.69585,125.89233,1500
"4897","12/22/51",39.69585,125.89233,1500
"4898","12/22/51",39.69585,125.89233,1500
"4899","12/22/51",39.69585,125.89233,1500
"4900","12/22/51",38.73801,125.6347,1500
"4901","12/22/51",38.45735,128.03725,1500
"4902","12/22/51",39.74955,125.90625,2500
"4904","12/22/51",39.69585,125.89233,18000
"4905","12/22/51",39.69585,125.89233,18000
"4906","12/22/51",39.69585,125.89233,18000
"4907","12/22/51",39.69585,125.89233,18000
"4908","12/22/51",39.69585,125.89233,18000
"4909","12/22/51",39.69585,125.89233,18000
"4910","12/22/51",39.69585,125.89233,18000
"4911","12/22/51",39.69585,125.89233,18000
"4912","12/22/51",38.73801,125.6347,18000
"4913","12/22/51",38.45735,128.03725,18000
"4914","12/22/51",38.50182,127.96785,19500
"4916","12/22/51",39.74955,125.90625,27000
"4921","12/22/51",38.06989,126.7314,19500
"4922","12/22/51",38.1516,126.76311,19500
"4923","12/22/51",38.10722,126.79868,19500
"4924","12/22/51",39.43032,127.24556,1000
"4925","12/22/51",39.54723,127.23098,1000
"4926","12/22/51",39.14434,126.84771,1000
"4927","12/22/51",38.78039,126.66301,1000
"4928","12/22/51",38.66254,125.78132,1000
"4929","12/22/51",38.74753,125.61204,1500
"4930","12/22/51",38.49178,125.76327,1500
"4931","12/22/51",39.14489,127.44938,2000
"4932","12/22/51",38.72496,125.40419,3000
"4933","12/22/51",38.03373,125.70039,3000
"4937","12/23/51",38.05275,126.77752,2900
"4938","12/23/51",38.05275,126.77752,11500
"4939","12/23/51",40.1456,124.5027,25700
"4940","12/23/51",40.1456,124.5027,103000
"4941","12/23/51",38.3993,127.0074,5000
"4942","12/23/51",38.50871,127.74984,5000
"4943","12/23/51",38.0163,126.75584,5000
"4944","12/23/51",38.47731,128.31213,5000
"4945","12/23/51",38.2374,127.66309,5000
"4946","12/23/51",38.30007,127.62764,5000
"4947","12/23/51",38.49358,128.0597,5000
"4949","12/23/51",38.00619,126.6992,14000
"4950","12/23/51",37.91135,125.07035,1000
"4951","12/23/51",38.02577,125.65454,1000
"4952","12/23/51",38.04579,125.56411,1000
"4953","12/23/51",37.93279,125.36677,1000
"4954","12/23/51",37.90908,125.1954,1000
"4955","12/23/51",37.93093,124.97988,1000
"4956","12/23/51",38.37846,125.15229,1500
"4957","12/23/51",38.51269,125.20215,1500
"4958","12/23/51",38.34464,125.49453,1500
"4959","12/23/51",38.2442,125.10262,2500
"4960","12/23/51",38.03373,125.70039,3500
"4964","12/24/51",39.89433,125.49135,5800
"4965","12/24/51",39.89433,125.49135,23000
"4966","12/24/51",38.41759,127.65978,4500
"4967","12/24/51",38.57165,127.73727,4500
"4968","12/24/51",38.36715,128.027,5000
"4969","12/24/51",38.34959,128.08446,5000
"4970","12/24/51",38.76193,127.83751,5000
"4971","12/24/51",38.40153,127.84331,5000
"4972","12/24/51",38.57272,127.84057,9500
"4974","12/24/51",38.34912,128.02724,18500
"4976","12/24/51",38.09821,126.79895,20000
"4977","12/24/51",39.61247,125.60933,37000
"4978","12/24/51",39.83153,127.59765,37000
"4979","12/24/51",38.98158,125.62062,1000
"4980","12/24/51",40.15933,126.27592,1000
"4981","12/24/51",39.80613,125.80351,1000
"4982","12/24/51",39.69585,125.89233,1000
"4983","12/24/51",39.75489,126.31528,1000
"4984","12/24/51",39.14574,126.08406,1000
"4985","12/24/51",39.34797,126.24971,1500
"4986","12/24/51",39.24814,126.21885,1500
"4987","12/24/51",40.95918,126.59972,2000
"4988","12/24/51",39.01467,125.74888,6000
"4992","12/25/51",38.64398,125.80358,8400
"4993","12/25/51",38.64398,125.80358,34000
"4995","12/25/51",39.61221,125.62096,4500
"5000","12/25/51",38.41943,127.83157,6500
"5001","12/25/51",38.58431,128.13889,6500
"5002","12/25/51",38.4841,128.0025,6500
"5003","12/25/51",38.47812,127.45231,17500
"5004","12/25/51",38.63008,128.24174,17500
"5006","12/25/51",39.61247,125.60933,114000
"5007","12/25/51",39.43032,127.24556,1000
"5008","12/25/51",39.54723,127.23098,1000
"5009","12/25/51",39.66569,127.32122,1000
"5010","12/25/51",39.77492,127.40031,1000
"5011","12/25/51",39.84745,127.43369,1000
"5012","12/25/51",39.90272,127.52601,11000
"5015","12/26/51",39.52375,125.54784,11600
"5016","12/26/51",39.52375,125.54784,46000
"5019","12/26/51",38.41275,128.09511,5000
"5020","12/26/51",38.49403,128.11703,5000
"5021","12/26/51",38.42194,128.11791,10000
"5022","12/26/51",38.18762,127.29863,10000
"5023","12/26/51",38.42167,127.28169,10000
"5026","12/26/51",39.44183,125.96311,155500
"5028","12/26/51",39.0467,127.52086,1000
"5029","12/26/51",39.1618,127.36799,1000
"5030","12/26/51",39.27773,127.28415,1000
"5031","12/26/51",39.14574,126.08406,1000
"5032","12/26/51",38.88073,126.3024,1000
"5033","12/26/51",38.86378,126.34914,1000
"5034","12/26/51",39.09528,127.13827,1500
"5035","12/26/51",39.14497,126.88241,1500
"5036","12/26/51",39.19815,126.83449,1500
"5037","12/26/51",38.49178,125.76327,1500
"5038","12/26/51",38.09958,127.44892,2000
"5040","12/27/51",39.92725,125.20002,8600
"5041","12/27/51",39.92725,125.20002,34600
"5043","12/27/51",38.16353,127.51606,4500
"5044","12/27/51",38.4123,128.03785,4500
"5048","12/27/51",38.16353,127.51606,5000
"5049","12/27/51",38.16353,127.51606,5000
"5050","12/27/51",38.16353,127.51606,5000
"5051","12/27/51",38.41191,127.99204,5000
"5052","12/27/51",38.39524,128.16404,5000
"5053","12/27/51",38.34084,128.11889,5000
"5054","12/27/51",38.29004,126.94179,9500
"5055","12/27/51",38.38408,127.17955,10000
"5056","12/27/51",38.57165,127.73727,20000
"5057","12/27/51",39.43283,125.96273,90000
"5061","12/27/51",40.19477,125.74899,1000
"5062","12/27/51",39.98037,125.24856,1000
"5063","12/27/51",39.72126,125.57843,1000
"5064","12/27/51",39.61115,125.66751,1000
"5065","12/27/51",39.59473,125.59702,2500
"5066","12/27/51",39.39618,125.61286,2500
"5067","12/27/51",39.69272,125.21587,3000
"5068","12/27/51",39.01467,125.74888,4000
"5073","12/28/51",39.61247,125.60933,2900
"5074","12/28/51",39.74955,125.90625,2900
"5075","12/28/51",38.55628,128.01298,2900
"5076","12/28/51",39.61247,125.60933,11500
"5077","12/28/51",39.74955,125.90625,11500
"5078","12/28/51",38.55628,128.01298,11500
"5079","12/28/51",38.5791,127.59938,500
"5081","12/28/51",38.06045,126.7089,7500
"5082","12/28/51",38.08813,126.74224,10000
"5083","12/28/51",38.5881,127.59921,18500
"5085","12/28/51",37.97578,127.00753,19500
"5086","12/28/51",39.61247,125.60933,103500
"5087","12/28/51",39.45035,127.38452,1000
"5088","12/28/51",39.64899,127.41487,1000
"5089","12/28/51",39.77647,127.51703,1000
"5090","12/28/51",40.03549,128.20296,1000
"5091","12/28/51",40.24344,128.3181,1000
"5092","12/28/51",40.44361,128.90567,1000
"5093","12/28/51",40.96568,129.33276,1000
"5094","12/28/51",41.81052,129.73438,1000
"5095","12/28/51",40.65969,129.20111,2000
"5096","12/28/51",39.83153,127.59765,3000
"5097","12/28/51",41.78294,129.8183,3000
"5101","12/29/51",38.09778,126.77615,2900
"5102","12/29/51",39.526,125.44322,8600
"5103","12/29/51",38.09778,126.77615,11500
"5104","12/29/51",39.526,125.44322,34600
"5105","12/29/51",38.72927,125.62288,1000
"5106","12/29/51",38.72927,125.62288,2000
"5109","12/29/51",38.43367,127.49908,5000
"5110","12/29/51",38.40512,127.38515,5000
"5115","12/29/51",38.72927,125.62288,9000
"5116","12/29/51",39.63973,125.5987,11000
"5117","12/29/51",38.40208,127.90056,12000
"5118","12/29/51",38.72927,125.62288,18000
"5120","12/29/51",39.63973,125.5987,99000
"5121","12/29/51",38.34829,125.73492,1000
"5122","12/29/51",38.36682,125.71273,1000
"5123","12/29/51",38.66254,125.78132,1000
"5124","12/29/51",38.693,126.36695,1000
"5125","12/29/51",38.39617,125.61079,1500
"5126","12/29/51",38.4977,125.4998,1500
"5127","12/29/51",38.74753,125.61204,1500
"5128","12/29/51",38.78039,126.66301,1500
"5129","12/29/51",38.49178,125.76327,2000
"5130","12/29/51",38.72496,125.40419,4000
"5135","12/30/51",38.35597,127.11159,2900
"5136","12/30/51",38.64426,125.7921,5800
"5138","12/30/51",38.35597,127.11159,11500
"5139","12/30/51",38.64426,125.7921,23000
"5145","12/30/51",38.5436,127.64597,5000
"5146","12/30/51",38.40574,127.43095,5000
"5147","12/30/51",39.83153,127.59765,5000
"5148","12/30/51",39.83153,127.59765,9000
"5149","12/30/51",38.44297,127.52181,10000
"5150","12/30/51",38.20192,127.05847,17500
"5151","12/30/51",39.83153,127.59765,40000
"5152","12/30/51",39.25658,126.19534,99000
"5153","12/30/51",39.47975,125.49973,1000
"5154","12/30/51",39.5952,125.13124,1000
"5155","12/30/51",39.19314,125.42007,1000
"5156","12/30/51",39.09505,125.37047,1000
"5157","12/30/51",39.98037,125.24856,1500
"5158","12/30/51",39.72126,125.57843,1500
"5159","12/30/51",38.8002,125.24552,1500
"5160","12/30/51",39.01187,125.47162,2000
"5161","12/30/51",39.59473,125.59702,2000
"5162","12/30/51",38.72496,125.40419,3500
"5166","12/31/51",39.70571,125.85776,1400
"5168","12/31/51",39.70571,125.85776,5800
"5170","12/31/51",39.31894,125.436,8600
"5171","12/31/51",39.69585,125.89233,23000
"5172","12/31/51",39.31894,125.436,34600
"5173","12/31/51",39.69585,125.89233,92200
"5176","12/31/51",38.57165,127.73727,4500
"5187","12/31/51",39.2427,127.35453,1000
"5188","12/31/51",39.19815,126.83449,1000
"5189","12/31/51",39.0467,127.52086,1500
"5190","12/31/51",39.09528,127.13827,1500
"5191","12/31/51",39.54723,127.23098,1500
"5192","12/31/51",39.22134,126.63687,1500
"5193","12/31/51",39.1004,126.45592,1500
"5194","12/31/51",38.693,126.36695,1500
"5195","12/31/51",38.6973,127.04515,1500
"5196","12/31/51",39.14497,126.88241,2000
"5198","1/1/52",38.4305,128.06052,2900
"5199","1/1/52",39.52375,125.54784,5800
"5200","1/1/52",38.4305,128.06052,11500
"5201","1/1/52",39.52375,125.54784,23000
"5202","1/1/52",38.30845,126.96415,2000
"5203","1/1/52",38.50919,127.79571,5000
"5204","1/1/52",38.5266,127.73806,5000
"5205","1/1/52",38.5266,127.73806,5000
"5206","1/1/52",38.52635,127.71512,5000
"5207","1/1/52",39.33897,126.25006,9000
"5208","1/1/52",38.83487,125.31573,10000
"5209","1/1/52",38.38554,128.07255,10000
"5210","1/1/52",38.36761,128.08423,10000
"5211","1/1/52",38.27282,126.988,10000
"5212","1/1/52",38.16518,127.653,10000
"5213","1/1/52",38.30845,126.96415,18000
"5214","1/1/52",39.33897,126.25006,81000
"5219","1/2/52",38.64426,125.7921,11600
"5220","1/2/52",38.64426,125.7921,46000
"5222","1/2/52",38.72519,127.76908,4500
"5223","1/2/52",38.53268,128.58696,4500
"5224","1/2/52",38.56872,128.58675,4500
"5225","1/2/52",38.56872,128.58675,4500
"5226","1/2/52",38.60477,128.58655,4500
"5227","1/2/52",38.24949,127.21719,5000
"5228","1/2/52",38.34072,126.7573,5000
"5230","1/2/52",38.75027,127.59604,10000
"5231","1/2/52",38.74883,127.481,10000
"5232","1/2/52",39.43283,125.96273,141500
"5233","1/2/52",39.17191,127.44879,16000
"5235","1/3/52",39.31894,125.436,8600
"5236","1/3/52",39.31894,125.436,34600
"5239","1/3/52",39.69272,125.21587,2000
"5242","1/3/52",38.77525,127.4344,5000
"5243","1/3/52",38.79738,127.77936,5000
"5248","1/3/52",38.78328,125.18743,15000
"5249","1/3/52",38.78328,125.18743,133500
"5254","1/4/52",38.45283,127.59037,2700
"5255","1/4/52",39.52375,125.54784,8600
"5256","1/4/52",38.45283,127.59037,10800
"5257","1/4/52",39.52375,125.54784,34600
"5260","1/4/52",38.5795,127.63381,5000
"5261","1/4/52",38.56162,127.64563,5000
"5262","1/4/52",38.57977,127.65677,5000
"5263","1/4/52",38.49868,127.65828,5000
"5264","1/4/52",37.98884,126.7339,5000
"5265","1/4/52",37.99807,126.74501,5000
"5266","1/4/52",37.95325,126.75776,5000
"5267","1/4/52",38.00729,126.75611,5000
"5268","1/4/52",38.66513,126.75871,5500
"5270","1/4/52",38.33514,127.54688,10000
"5271","1/4/52",38.56239,127.71448,10000
"5272","1/4/52",39.25658,126.19534,120000
"5278","1/5/52",39.52375,125.54784,8600
"5279","1/5/52",39.52375,125.54784,34600
"5280","1/5/52",39.44153,125.97472,1300
"5281","1/5/52",38.38877,127.51146,4500
"5282","1/5/52",38.23394,126.82913,5000
"5283","1/5/52",38.2452,126.95449,5000
"5284","1/5/52",38.01737,126.81276,5000
"5285","1/5/52",38.31583,126.87244,5000
"5286","1/5/52",38.39891,127.60287,5000
"5287","1/5/52",38.39891,127.60287,5000
"5288","1/5/52",38.39891,127.60287,5000
"5289","1/5/52",38.39891,127.60287,5000
"5290","1/5/52",38.48493,128.10568,5000
"5291","1/5/52",38.39017,127.62593,5000
"5292","1/5/52",38.38848,127.48857,5500
"5293","1/5/52",39.44153,125.97472,172000
"5298","1/6/52",38.65326,125.79245,8600
"5299","1/6/52",38.65326,125.79245,34600
"5308","1/6/52",38.72496,125.40419,17500
"5310","1/6/52",39.61247,125.60933,122500
"5313","1/7/52",39.52375,125.54784,8400
"5314","1/7/52",39.19398,124.88749,14400
"5315","1/7/52",39.52375,125.54784,34000
"5317","1/7/52",38.5436,127.64597,2500
"5319","1/7/52",38.45781,128.09455,4500
"5320","1/7/52",38.55234,127.62285,5000
"5321","1/7/52",38.47731,126.83331,5000
"5323","1/7/52",38.19493,127.9151,5000
"5324","1/7/52",38.21264,127.88057,5000
"5325","1/7/52",38.14825,127.08272,5000
"5326","1/7/52",38.54373,127.65744,5500
"5327","1/7/52",38.41865,127.08705,6000
"5328","1/7/52",38.54386,127.66891,7000
"5329","1/7/52",39.60786,125.80714,10000
"5332","1/7/52",38.87835,127.76645,20000
"5333","1/7/52",39.61247,125.60933,90000
"5338","1/8/52",38.46636,128.03713,1500
"5339","1/8/52",38.5739,127.96682,3500
"5340","1/8/52",38.47812,127.45231,4500
"5341","1/8/52",38.5739,127.96682,5000
"5342","1/8/52",38.47812,127.45231,5500
"5344","1/8/52",38.33975,127.22642,10000
"5345","1/8/52",38.33975,127.22642,10000
"5346","1/8/52",39.69585,125.89233,15500
"5347","1/8/52",38.46636,128.03713,15500
"5348","1/8/52",39.69585,125.89233,144000
"5356","1/9/52",38.49105,127.78455,4500
"5357","1/9/52",38.19997,126.94433,5000
"5358","1/9/52",38.47572,127.28041,5000
"5360","1/9/52",38.554,127.77201,5000
"5361","1/9/52",38.44669,127.85404,5000
"5362","1/9/52",38.51866,127.84143,5000
"5364","1/9/52",38.30337,126.68984,9500
"5365","1/9/52",38.22248,127.97181,17500
"5366","1/9/52",38.30453,128.08502,17500
"5367","1/9/52",39.43283,125.96273,157000
"5370","1/10/52",38.09691,126.73057,5000
"5371","1/10/52",38.13359,126.76366,5000
"5372","1/10/52",38.06089,126.73168,5000
"5373","1/10/52",38.27142,126.90803,5000
"5374","1/10/52",38.50162,127.94492,5000
"5375","1/10/52",38.46636,128.03713,5000
"5376","1/10/52",38.87667,127.61661,5000
"5377","1/10/52",38.93845,127.51157,5000
"5378","1/10/52",38.5013,127.91052,5000
"5379","1/10/52",38.70958,127.25182,5000
"5380","1/10/52",38.56512,127.23237,5000
"5381","1/10/52",38.36877,127.36307,5000
"5382","1/10/52",38.38384,127.87794,20000
"5385","1/10/52",39.25658,126.19534,180000
"5388","1/11/52",38.43996,128.11769,3000
"5389","1/11/52",38.48026,127.62423,3000
"5391","1/11/52",38.47112,127.61294,5000
"5392","1/11/52",38.48026,127.62423,5000
"5393","1/11/52",38.48026,127.62423,5000
"5394","1/11/52",38.48026,127.62423,5000
"5395","1/11/52",38.44815,128.01445,5000
"5396","1/11/52",38.43884,127.98021,5000
"5397","1/11/52",38.66045,127.62078,6500
"5398","1/11/52",38.39082,127.68317,6500
"5399","1/11/52",38.45677,127.96849,7000
"5400","1/11/52",39.59447,125.60865,20000
"5402","1/11/52",39.59447,125.60865,178000
"5406","1/11/52",39.59447,125.60865,1500
"5414","1/12/52",38.66535,126.77019,9500
"5416","1/12/52",38.65848,126.88532,10000
"5419","1/12/52",39.61247,125.60933,172500
"5423","1/13/52",38.46636,128.03713,500
"5424","1/13/52",38.46673,128.08298,500
"5425","1/13/52",38.43104,128.12926,1000
"5426","1/13/52",38.43134,127.32729,2000
"5427","1/13/52",38.45744,128.04871,2000
"5428","1/13/52",38.46636,128.03713,4500
"5429","1/13/52",38.46673,128.08298,4500
"5430","1/13/52",38.46701,126.76486,4500
"5431","1/13/52",38.47735,127.39501,5000
"5432","1/13/52",38.51773,127.08443,5000
"5433","1/13/52",38.02759,128.48727,5000
"5434","1/13/52",38.06364,128.48701,5000
"5435","1/13/52",38.22536,128.38306,5000
"5436","1/13/52",38.02759,128.48727,5000
"5437","1/13/52",38.46477,126.65032,6000
"5438","1/13/52",38.43104,128.12926,9000
"5439","1/13/52",39.44153,125.97472,18000
"5440","1/13/52",38.43134,127.32729,18000
"5441","1/13/52",38.45744,128.04871,18000
"5443","1/13/52",39.44153,125.97472,162000
"5448","1/14/52",38.50688,127.58931,5000
"5449","1/14/52",38.80446,127.6065,5000
"5450","1/14/52",38.49842,127.63535,5000
"5451","1/14/52",38.49787,127.58949,5000
"5455","1/14/52",39.83153,127.59765,20000
"5456","1/14/52",39.61247,125.60933,207500
"5459","1/14/52",39.61247,125.60933,3000
"5465","1/15/52",38.48682,127.42919,4500
"5467","1/15/52",38.4735,127.83069,5000
"5468","1/15/52",38.4646,127.8423,5000
"5469","1/15/52",38.44635,127.81967,5000
"5482","1/16/52",38.25879,126.71411,6500
"5483","1/16/52",38.24866,126.6573,6500
"5484","1/16/52",38.24866,126.6573,6500
"5485","1/16/52",38.22232,126.69241,7000
"5486","1/16/52",38.29368,126.65585,7000
"5487","1/16/52",38.28558,126.70184,7000
"5488","1/16/52",38.24934,126.69156,7000
"5489","1/16/52",38.24934,126.69156,7000
"5491","1/16/52",38.23222,126.73779,9500
"5494","1/16/52",38.24888,126.66872,10000
"5495","1/16/52",38.24888,126.66872,10000
"5496","1/16/52",38.28902,126.88466,10000
"5497","1/16/52",38.18745,127.28721,10000
"5502","1/16/52",39.82267,127.60951,20000
"5503","1/16/52",39.67449,125.22695,208500
"5504","1/16/52",38.22232,126.69241,2500
"5505","1/16/52",38.25879,126.71411,3000
"5506","1/16/52",38.29368,126.65585,3000
"5507","1/16/52",38.28558,126.70184,3000
"5508","1/16/52",38.24934,126.69156,3000
"5509","1/16/52",38.24934,126.69156,3000
"5510","1/16/52",38.24866,126.6573,3500
"5511","1/16/52",38.24866,126.6573,3500
"5514","1/16/52",38.23988,126.669,10000
"5517","1/16/52",39.67449,125.22695,25000
"5522","1/17/52",38.41349,127.33915,5000
"5523","1/17/52",38.47622,127.31479,5000
"5524","1/17/52",38.47719,127.38355,5000
"5525","1/17/52",38.56743,127.393,5000
"5530","1/17/52",38.26138,126.85117,5000
"5531","1/17/52",37.96226,126.75749,5000
"5532","1/17/52",38.11514,126.74141,5000
"5533","1/17/52",38.11514,126.74141,5000
"5535","1/17/52",38.61658,127.725,10000
"5539","1/17/52",39.33897,126.25006,106000
"5540","1/17/52",39.61247,125.60933,127500
"5541","1/17/52",39.91152,126.08691,155000
"5543","1/17/52",39.61247,125.60933,500
"5544","1/17/52",39.33897,126.25006,1500
"5545","1/17/52",39.91152,126.08691,4500
"5560","1/18/52",38.72496,125.40419,90000
"5561","1/18/52",39.43283,125.96273,95000
"5563","1/18/52",38.72496,125.40419,3000
"5578","1/19/52",38.63902,127.35694,20000
"5580","1/19/52",38.23732,125.45658,20000
"5581","1/19/52",38.96066,125.74679,147000
"5584","1/19/52",38.96066,125.74679,4500
"5589","1/20/52",38.19382,127.80092,2500
"5590","1/20/52",38.20028,127.57241,2500
"5591","1/20/52",38.49105,127.78455,2500
"5592","1/20/52",38.07692,127.13019,2500
"5593","1/20/52",38.41298,126.76652,2500
"5594","1/20/52",38.58116,127.1057,2500
"5595","1/20/52",38.29122,127.01036,4500
"5596","1/20/52",38.29122,127.01036,4500
"5597","1/20/52",38.58116,127.1057,5000
"5598","1/20/52",38.20154,127.03565,5000
"5599","1/20/52",38.20154,127.03565,5000
"5600","1/20/52",38.41057,127.14452,5000
"5601","1/20/52",38.41093,127.16742,5000
"5602","1/20/52",38.41075,127.15597,5000
"5603","1/20/52",38.42184,127.29314,5000
"5605","1/20/52",39.83181,127.62102,97000
"5606","1/20/52",39.61247,125.60933,139000
"5608","1/20/52",39.83181,127.62102,4500
"5616","1/21/52",38.43414,126.93771,4500
"5617","1/21/52",38.4898,127.66991,4500
"5619","1/21/52",38.49031,127.71576,5000
"5620","1/21/52",38.68853,127.71223,5000
"5621","1/21/52",38.48993,127.68137,5000
"5624","1/21/52",38.48013,127.61276,18000
"5625","1/21/52",38.53419,127.61173,18000
"5626","1/21/52",38.72496,125.40419,91000
"5627","1/21/52",39.67449,125.22695,92000
"5631","1/21/52",39.67449,125.22695,1500
"5632","1/21/52",38.48013,127.61276,1500
"5633","1/21/52",38.53419,127.61173,1500
"5637","1/22/52",38.29503,126.72441,5000
"5638","1/22/52",38.23386,126.3836,5000
"5639","1/22/52",38.1657,127.69865,7500
"5640","1/22/52",36.19091,125.49114,9000
"5641","1/22/52",38.55412,126.61299,10000
"5642","1/22/52",38.55435,126.62446,10000
"5643","1/22/52",38.10882,126.43369,10000
"5644","1/22/52",36.92991,125.49255,10000
"5645","1/22/52",38.04977,127.81467,12500
"5647","1/22/52",39.61247,125.60933,19000
"5648","1/22/52",40.5294,125.6918,19000
"5649","1/22/52",40.5294,125.6918,19000
"5650","1/22/52",39.61247,125.60933,38000
"5651","1/22/52",39.61247,125.60933,57000
"5654","1/22/52",39.61247,125.60933,1500
"5655","1/22/52",39.61247,125.60933,1500
"5656","1/22/52",40.5294,125.6918,1500
"5658","1/22/52",36.19091,125.49114,1500
"5664","1/23/52",38.55412,126.61299,5000
"5665","1/23/52",38.56312,126.61269,5000
"5666","1/23/52",38.59014,126.6118,5000
"5667","1/23/52",38.64416,126.61,5000
"5678","1/23/52",39.43283,125.96273,97000
"5679","1/23/52",39.82267,127.60951,119000
"5681","1/23/52",39.82267,127.60951,750
"5682","1/23/52",39.43283,125.96273,3000
"5694","1/24/52",39.43283,125.96273,207500
"5696","1/24/52",39.43283,125.96273,4500
"5700","1/25/52",38.26053,126.80548,4500
"5701","1/25/52",38.56239,127.71448,5000
"5702","1/25/52",38.55207,127.59991,5000
"5703","1/25/52",38.58865,127.64512,5000
"5704","1/25/52",38.57036,127.62251,5000
"5705","1/25/52",38.22679,126.93216,5000
"5706","1/25/52",38.40672,126.91558,5000
"5707","1/25/52",38.39771,126.91584,5000
"5708","1/25/52",38.40692,126.92703,5000
"5709","1/25/52",38.18675,126.71637,5500
"5710","1/25/52",38.098,126.78755,9000
"5711","1/25/52",40.5294,125.6918,20000
"5712","1/25/52",39.25658,126.19534,214000
"5714","1/25/52",39.25658,126.19534,9000
"5718","1/26/52",40.08359,124.41924,2900
"5719","1/26/52",40.08359,124.41924,11500
"5721","1/26/52",38.49818,126.99321,4500
"5722","1/26/52",38.45412,127.05173,4500
"5725","1/26/52",38.48858,126.95909,5500
"5726","1/26/52",38.56023,126.93411,5500
"5731","1/26/52",39.82267,127.60951,36000
"5732","1/26/52",39.25419,126.48513,39000
